9	 20
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	h11	 h12	 h21	 h22	H1111	H2211	H1112	H2212	H1122	H2222	Xn 	Yn 	H1n 	H2n 	H3n 	H4n 	H5n 	H6n
9.570000e-01	 -0.63	 45140.30	 4.514030e+04	 62026.198	 0	 2.843788e-01	 0.17	 0.184	 0.205	 0.171	 0.374	 0.300	 0.700	 45159.154	 45130.877	 62029.63	 -10.29	 -9.141	 0.172	 30.000	 0.300	 0.200	 1.000 
8.830000e-01	 3.00	 65520.00	 5.195000e+01	 0.957	 -6.330000e-01	 4.399802e+04	 43998.02	 68199.364	 0.000	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433	 0.30	 0.60	 44018.750	 43987.659	 68202.705	 -10.027	 -10.128	 0.167 
31	 0.30	 0.30	 1	 0.882	 3	 65520	 55.92	 0.957	 -0.633	 42009.108	 42009.108	 74160.963	 0.000	 0.192	 0.158	 0.15	 0.21	 0.158	 0.493	 0.300	 0.500	 42031.647	 41997.838 
7.416415e+04	 -9.57	 -11.08	 1.591016e-01	 32.000	 3.000000e-01	 4.000000e-01	 1.00	 0.882	 3.000	 65520.000	 60.910	 0.957	 -0.633	 38392.871	 38392.871	 81139.25	 0.00	 0.144	 0.144	 0.122	 0.207	 0.144	 0.567 
2.999392e-01	 0.40	 38417.53	 3.838054e+04	 81142.164	 -8.749408e+00	 -1.218556e+01	 0.15	 33.000	 0.300	 0.500	 1.000	 0.881	 3.000	 65520.000	 64.900	 0.96	 -0.63	 34664.430	 34664.430	 86210.487	 0.000	 0.113	 0.132 
1.019688e-01	 0.19	 0.13	 6.230965e-01	 0.300	 2.999459e-01	 3.469063e+04	 34651.33	 86213.118	 -7.900	 -12.987	 0.133	 34.000	 0.300	 0.600	 1.000	 0.88	 3.00	 65520.000	 68.900	 0.957	 -0.633	 30271.022	 30271.022 
9.071959e+04	 0.00	 0.09	 1.188827e-01	 0.083	 1.750307e-01	 1.188827e-01	 0.68	 0.300	 0.200	 30298.593	 30257.236	 90721.889	 -6.898	 -13.698	 0.120	 35.00	 0.30	 0.700	 1.000	 0.880	 3.000	 65520.000	 73.910 
9.570000e-01	 -0.63	 23975.53	 2.397553e+04	 95432.955	 0	 6.226694e-02	 0.10	 0.060	 0.142	 0.103	 0.731	 0.300	 0.100	 24004.529	 23961.024	 95434.77	 -5.46	 -14.439	 0.104	 36.000	 0.300	 0.800	 1.000 
8.790000e-01	 3.00	 65520.00	 7.792000e+01	 0.957	 -6.330000e-01	 1.841560e+04	 18415.60	 98375.787	 0.000	 0.048	 0.093	 0.043	 0.110	 0.093	 0.767	 0.30	 -0.00	 18445.501	 18400.655	 98377.183	 -4.196	 -14.901	 0.093 
37	 0.40	 0.00	 1	 0.885	 3	 65520	 42.07	 0.957	 -0.633	 45222.269	 45222.269	 52633.146	 0.000	 0.366	 0.171	 0.20	 0.19	 0.171	 0.292	 0.400	 0.800	 45238.265	 45214.270 
5.263658e+04	 -10.31	 -7.63	 1.723798e-01	 38.000	 4.000000e-01	 1.000000e-01	 1.00	 0.884	 3.000	 65520.000	 46.010	 0.957	 -0.633	 45386.350	 45386.350	 58897.73	 0.00	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346 
3.999620e-01	 0.70	 45404.25	 4.537740e+04	 58901.175	 -1.034380e+01	 -8.639882e+00	 0.17	 39.000	 0.400	 0.200	 1.000	 0.883	 3.000	 65520.000	 50.960	 0.96	 -0.63	 44364.119	 44364.119	 66671.266	 0.000	 0.247	 0.167 
1.710998e-01	 0.21	 0.17	 4.181223e-01	 0.400	 5.999383e-01	 4.438438e+04	 44353.99	 66674.635	 -10.111	 -9.884	 0.169	 40.000	 0.400	 0.300	 1.000	 0.88	 3.00	 65520.000	 54.930	 0.957	 -0.633	 42583.867	 42583.867 
7.269684e+04	 0.00	 0.20	 1.601405e-01	 0.152	 2.137214e-01	 1.601405e-01	 0.48	 0.400	 0.500	 42605.961	 42572.819	 72700.069	 -9.705	 -10.845	 0.161	 41.00	 0.40	 0.400	 1.000	 0.882	 3.000	 65520.000	 58.910 
9.570000e-01	 -0.63	 39984.51	 3.998451e+04	 78423.300	 0	 1.621979e-01	 0.15	 0.132	 0.211	 0.150	 0.537	 0.400	 0.400	 40008.340	 39972.588	 78426.34	 -9.11	 -11.755	 0.151	 42.000	 0.400	 0.500	 1.000 
8.810000e-01	 3.00	 65520.00	 6.290000e+01	 0.957	 -6.330000e-01	 3.661663e+04	 36616.63	 83739.200	 0.000	 0.128	 0.138	 0.112	 0.201	 0.138	 0.595	 0.40	 0.30	 36642.077	 36603.903	 83741.980	 -8.345	 -12.597	 0.139 
43	 0.40	 0.60	 1	 0.880	 3	 65520	 67.90	 0.957	 -0.633	 31427.244	 31427.244	 89650.019	 0.000	 0.093	 0.122	 0.09	 0.18	 0.122	 0.663	 0.400	 0.200	 31454.490	 31413.621 
8.965240e+04	 -7.16	 -13.53	 1.230494e-01	 44.000	 4.000000e-01	 7.000000e-01	 1.00	 0.880	 3.000	 65520.000	 71.910	 0.957	 -0.633	 26590.582	 26590.582	 93679.27	 0.00	 0.071	 0.109	 0.069	 0.157	 0.109	 0.710 
3.999164e-01	 0.10	 26619.05	 2.657635e+04	 93681.284	 -6.059117e+00	 -1.416396e+01	 0.11	 45.000	 0.400	 0.800	 1.000	 0.880	 3.000	 65520.000	 75.910	 0.96	 -0.63	 21246.101	 21246.101	 97001.008	 0.000	 0.054	 0.098 
5.128687e-02	 0.13	 0.10	 7.499591e-01	 0.400	 -6.168296e-05	 2.127558e+04	 21231.36	 97002.619	 -4.841	 -14.685	 0.098	 46.000	 0.500	 0.000	 1.000	 0.89	 3.00	 65520.000	 41.090	 0.957	 -0.633	 45044.740	 45044.740 
5.107654e+04	 0.00	 0.38	 1.703632e-01	 0.207	 1.820137e-01	 1.703632e-01	 0.28	 0.500	 0.800	 45060.263	 45036.978	 51079.963	 -10.266	 -7.382	 0.172	 47.00	 0.50	 0.100	 1.000	 0.885	 3.000	 65520.000	 45.030 
9.570000e-01	 -0.63	 45427.40	 4.542740e+04	 57329.673	 0	 3.240042e-01	 0.17	 0.195	 0.197	 0.172	 0.332	 0.500	 0.700	 45444.826	 45418.689	 57333.12	 -10.35	 -8.388	 0.173	 48.000	 0.500	 0.200	 1.000 
8.840000e-01	 3.00	 65520.00	 4.898000e+01	 0.957	 -6.330000e-01	 4.493561e+04	 44935.61	 63582.802	 0.000	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389	 0.50	 0.60	 44954.932	 44925.945	 63586.214	 -10.241	 -9.391	 0.171 
49	 0.50	 0.30	 1	 0.883	 3	 65520	 52.94	 0.957	 -0.633	 43578.931	 43578.931	 69714.219	 0.000	 0.224	 0.164	 0.16	 0.21	 0.164	 0.448	 0.500	 0.500	 43600.118	 43568.337 
6.971753e+04	 -9.93	 -10.37	 1.653754e-01	 50.000	 5.000000e-01	 4.000000e-01	 1.00	 0.882	 3.000	 65520.000	 57.910	 0.957	 -0.633	 40708.635	 40708.635	 77025.94	 0.00	 0.172	 0.153	 0.137	 0.212	 0.153	 0.523 
4.999392e-01	 0.40	 40732.04	 4.069693e+04	 77029.032	 -9.277306e+00	 -1.153334e+01	 0.15	 51.000	 0.500	 0.500	 1.000	 0.881	 3.000	 65520.000	 61.900	 0.96	 -0.63	 37527.306	 37527.306	 82454.530	 0.000	 0.136	 0.141 
1.170312e-01	 0.20	 0.14	 5.810944e-01	 0.500	 2.999307e-01	 3.755236e+04	 37514.78	 82457.379	 -8.552	 -12.394	 0.143	 52.000	 0.500	 0.600	 1.000	 0.88	 3.00	 65520.000	 65.900	 0.957	 -0.633	 33625.287	 33625.287 
8.739409e+04	 0.00	 0.11	 1.286892e-01	 0.097	 1.900287e-01	 1.286892e-01	 0.64	 0.500	 0.200	 33651.847	 33612.006	 87396.644	 -7.663	 -13.174	 0.130	 53.00	 0.50	 0.700	 1.000	 0.880	 3.000	 65520.000	 70.910 
9.570000e-01	 -0.63	 27851.22	 2.785122e+04	 92735.444	 0	 7.625283e-02	 0.11	 0.073	 0.163	 0.112	 0.699	 0.500	 0.100	 27879.399	 27837.124	 92737.56	 -6.35	 -14.016	 0.113	 54.000	 0.500	 0.800	 1.000 
8.800000e-01	 3.00	 65520.00	 7.491000e+01	 0.957	 -6.330000e-01	 2.262429e+04	 22624.29	 96240.685	 0.000	 0.058	 0.101	 0.056	 0.135	 0.101	 0.741	 0.50	 -0.00	 22653.539	 22609.666	 96242.401	 -5.155	 -14.566	 0.101 
55	 0.60	 0.00	 1	 0.885	 3	 65520	 39.13	 0.957	 -0.633	 44527.153	 44527.153	 47988.074	 0.000	 0.409	 0.168	 0.21	 0.17	 0.168	 0.254	 0.600	 0.800	 44541.738	 44519.860 
4.799146e+04	 -10.15	 -6.88	 1.695680e-01	 56.000	 6.000000e-01	 1.000000e-01	 1.00	 0.885	 3.000	 65520.000	 43.060	 0.957	 -0.633	 45345.311	 45345.311	 54195.47	 0.00	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305 
5.999620e-01	 0.70	 45361.78	 4.533707e+04	 54198.917	 -1.033453e+01	 -7.884313e+00	 0.17	 57.000	 0.600	 0.200	 1.000	 0.884	 3.000	 65520.000	 47.990	 0.96	 -0.63	 45140.303	 45140.303	 62026.198	 0.000	 0.284	 0.171 
1.838893e-01	 0.20	 0.17	 3.744402e-01	 0.600	 5.999231e-01	 4.515915e+04	 45130.88	 62029.626	 -10.288	 -9.141	 0.172	 58.000	 0.600	 0.300	 1.000	 0.88	 3.00	 65520.000	 51.950	 0.957	 -0.633	 43998.023	 43998.023 
6.819936e+04	 0.00	 0.24	 1.658245e-01	 0.167	 2.119721e-01	 1.658245e-01	 0.43	 0.600	 0.500	 44018.750	 43987.659	 68202.705	 -10.027	 -10.128	 0.167	 59.00	 0.60	 0.400	 1.000	 0.882	 3.000	 65520.000	 55.920 
9.570000e-01	 -0.63	 42009.11	 4.200911e+04	 74160.963	 0	 1.915369e-01	 0.16	 0.147	 0.214	 0.158	 0.493	 0.600	 0.400	 42031.647	 41997.838	 74164.15	 -9.57	 -11.078	 0.159	 60.000	 0.600	 0.500	 1.000 
8.820000e-01	 3.00	 65520.00	 5.991000e+01	 0.957	 -6.330000e-01	 3.921227e+04	 39212.27	 79794.960	 0.000	 0.153	 0.147	 0.127	 0.209	 0.147	 0.552	 0.60	 0.30	 39236.522	 39200.145	 79797.937	 -8.936	 -11.973	 0.149 
61	 0.60	 0.60	 1	 0.881	 3	 65520	 64.90	 0.957	 -0.633	 34664.430	 34664.430	 86210.487	 0.000	 0.113	 0.132	 0.10	 0.19	 0.132	 0.623	 0.600	 0.200	 34690.630	 34651.329 
8.621312e+04	 -7.90	 -12.99	 1.329441e-01	 62.000	 6.000000e-01	 7.000000e-01	 1.00	 0.880	 3.000	 65520.000	 68.900	 0.957	 -0.633	 30271.022	 30271.022	 90719.59	 0.00	 0.087	 0.119	 0.083	 0.175	 0.119	 0.675 
5.999164e-01	 0.10	 30298.59	 3.025724e+04	 90721.889	 -6.898044e+00	 -1.369840e+01	 0.12	 63.000	 0.600	 0.800	 1.000	 0.880	 3.000	 65520.000	 72.910	 0.96	 -0.63	 25298.160	 25298.160	 94578.801	 0.000	 0.067	 0.106 
6.421648e-02	 0.15	 0.11	 7.207745e-01	 0.600	 -7.687818e-05	 2.532690e+04	 25283.79	 94580.720	 -5.765	 -14.305	 0.107	 64.000	 0.700	 0.000	 1.000	 0.89	 3.00	 65520.000	 38.140	 0.957	 -0.633	 44187.725	 44187.725 
4.645997e+04	 0.00	 0.42	 1.669244e-01	 0.212	 1.692181e-01	 1.669244e-01	 0.24	 0.700	 0.800	 44201.845	 44180.664	 46463.331	 -10.071	 -6.637	 0.168	 65.00	 0.70	 0.100	 1.000	 0.885	 3.000	 65520.000	 42.070 
9.570000e-01	 -0.63	 45222.27	 4.522227e+04	 52633.146	 0	 3.656932e-01	 0.17	 0.204	 0.186	 0.171	 0.292	 0.700	 0.700	 45238.265	 45214.270	 52636.58	 -10.31	 -7.633	 0.172	 66.000	 0.700	 0.200	 1.000 
8.840000e-01	 3.00	 65520.00	 4.601000e+01	 0.957	 -6.330000e-01	 4.538635e+04	 45386.35	 58897.728	 0.000	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346	 0.70	 0.60	 45404.250	 45377.399	 58901.175	 -10.344	 -8.640	 0.173 
67	 0.70	 0.30	 1	 0.884	 3	 65520	 49.97	 0.957	 -0.633	 44676.775	 44676.775	 65131.787	 0.000	 0.259	 0.169	 0.18	 0.21	 0.169	 0.403	 0.700	 0.500	 44696.570	 44666.877 
6.513518e+04	 -10.18	 -9.64	 1.699220e-01	 68.000	 7.000000e-01	 4.000000e-01	 1.00	 0.883	 3.000	 65520.000	 54.930	 0.957	 -0.633	 42583.867	 42583.867	 72696.84	 0.00	 0.202	 0.160	 0.152	 0.214	 0.160	 0.478 
6.999392e-01	 0.40	 42605.96	 4.257282e+04	 72700.069	 -9.704799e+00	 -1.084518e+01	 0.16	 69.000	 0.700	 0.500	 1.000	 0.882	 3.000	 65520.000	 58.910	 0.96	 -0.63	 39984.506	 39984.506	 78423.300	 0.000	 0.162	 0.150 
1.322521e-01	 0.21	 0.15	 5.373648e-01	 0.700	 2.999155e-01	 4.000834e+04	 39972.59	 78426.336	 -9.112	 -11.755	 0.151	 70.000	 0.700	 0.600	 1.000	 0.88	 3.00	 65520.000	 62.900	 0.957	 -0.633	 36616.628	 36616.628 
8.373920e+04	 0.00	 0.13	 1.383357e-01	 0.112	 2.013861e-01	 1.383357e-01	 0.60	 0.700	 0.200	 36642.077	 36603.903	 83741.980	 -8.345	 -12.597	 0.139	 71.00	 0.70	 0.700	 1.000	 0.880	 3.000	 65520.000	 67.900 
9.570000e-01	 -0.63	 31427.24	 3.142724e+04	 89650.019	 0	 9.312602e-02	 0.12	 0.087	 0.180	 0.122	 0.663	 0.700	 0.100	 31454.490	 31413.621	 89652.40	 -7.16	 -13.530	 0.123	 72.000	 0.700	 0.800	 1.000 
8.800000e-01	 3.00	 65520.00	 7.191000e+01	 0.957	 -6.330000e-01	 2.659058e+04	 26590.58	 93679.266	 0.000	 0.071	 0.109	 0.069	 0.157	 0.109	 0.710	 0.70	 -0.00	 26619.052	 26576.346	 93681.284	 -6.059	 -14.164	 0.110 
73	 0.80	 0.00	 1	 0.886	 3	 65520	 36.19	 0.957	 -0.633	 43349.668	 43349.668	 43445.349	 0.000	 0.453	 0.164	 0.21	 0.16	 0.164	 0.220	 0.800	 0.800	 43362.872	 43343.065 
4.344864e+04	 -9.88	 -6.15	 1.648541e-01	 74.000	 8.000000e-01	 1.000000e-01	 1.00	 0.885	 3.000	 65520.000	 40.110	 0.957	 -0.633	 44812.940	 44812.940	 49527.56	 0.00	 0.394	 0.169	 0.209	 0.178	 0.169	 0.267 
7.999620e-01	 0.70	 44827.99	 4.480541e+04	 49530.958	 -1.021327e+01	 -7.132201e+00	 0.17	 75.000	 0.800	 0.200	 1.000	 0.885	 3.000	 65520.000	 45.030	 0.96	 -0.63	 45427.402	 45427.402	 57329.673	 0.000	 0.324	 0.172 
1.950403e-01	 0.20	 0.17	 3.322842e-01	 0.800	 5.999079e-01	 4.544483e+04	 45418.69	 57333.123	 -10.353	 -8.388	 0.173	 76.000	 0.800	 0.300	 1.000	 0.88	 3.00	 65520.000	 48.980	 0.957	 -0.633	 44935.608	 44935.608 
6.358280e+04	 0.00	 0.27	 1.697206e-01	 0.180	 2.071384e-01	 1.697206e-01	 0.39	 0.800	 0.500	 44954.932	 44925.945	 63586.214	 -10.241	 -9.391	 0.171	 77.00	 0.80	 0.400	 1.000	 0.883	 3.000	 65520.000	 52.940 
9.570000e-01	 -0.63	 43578.93	 4.357893e+04	 69714.219	 0	 2.239603e-01	 0.16	 0.162	 0.213	 0.164	 0.448	 0.800	 0.400	 43600.118	 43568.337	 69717.53	 -9.93	 -10.370	 0.165	 78.000	 0.800	 0.500	 1.000 
8.820000e-01	 3.00	 65520.00	 5.692000e+01	 0.957	 -6.330000e-01	 4.138378e+04	 41383.78	 75604.585	 0.000	 0.181	 0.155	 0.142	 0.213	 0.155	 0.508	 0.80	 0.30	 41406.753	 41372.287	 75607.727	 -9.431	 -11.308	 0.157 
79	 0.80	 0.60	 1	 0.881	 3	 65520	 61.90	 0.957	 -0.633	 37527.306	 37527.306	 82454.530	 0.000	 0.136	 0.141	 0.12	 0.20	 0.141	 0.581	 0.800	 0.200	 37552.365	 37514.776 
8.245738e+04	 -8.55	 -12.39	 1.425247e-01	 80.000	 8.000000e-01	 7.000000e-01	 1.00	 0.881	 3.000	 65520.000	 65.900	 0.957	 -0.633	 33625.287	 33625.287	 87394.09	 0.00	 0.106	 0.129	 0.097	 0.190	 0.129	 0.637 
7.999164e-01	 0.10	 33651.85	 3.361201e+04	 87396.644	 -7.662633e+00	 -1.317427e+01	 0.13	 81.000	 0.800	 0.800	 1.000	 0.880	 3.000	 65520.000	 69.900	 0.96	 -0.63	 29078.528	 29078.528	 91748.485	 0.000	 0.082	 0.116 
7.785124e-02	 0.17	 0.12	 6.871441e-01	 0.800	 -9.207341e-05	 2.910641e+04	 29064.59	 91750.692	 -6.626	 -13.860	 0.116	 82.000	 0.900	 0.000	 1.000	 0.89	 3.00	 65520.000	 35.210	 0.957	 -0.633	 42852.061	 42852.061 
4.196250e+04	 0.00	 0.47	 1.616564e-01	 0.215	 1.552688e-01	 1.616564e-01	 0.21	 0.900	 0.800	 42864.814	 42845.683	 41965.752	 -9.766	 -5.909	 0.163	 83.00	 0.90	 0.100	 1.000	 0.885	 3.000	 65520.000	 39.130 
9.570000e-01	 -0.63	 44527.15	 4.452715e+04	 47988.074	 0	 4.089635e-01	 0.17	 0.211	 0.174	 0.168	 0.254	 0.900	 0.700	 44541.738	 44519.860	 47991.46	 -10.15	 -6.884	 0.170	 84.000	 0.900	 0.200	 1.000 
8.850000e-01	 3.00	 65520.00	 4.306000e+01	 0.957	 -6.330000e-01	 4.534531e+04	 45345.31	 54195.473	 0.000	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305	 0.90	 0.60	 45361.782	 45337.075	 54198.917	 -10.335	 -7.884	 0.173 
